지점,지점명,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
904,사상,2023-08-04 11:00,32.8,217.0,2.8,0.0,56.0
904,사상,2023-08-04 12:00,34.3,208.2,3.0,0.0,54.0
904,사상,2023-08-04 13:00,33.8,211.5,3.9,0.0,57.0
904,사상,2023-08-04 14:00,33.7,216.5,5.0,0.0,59.0
904,사상,2023-08-04 15:00,33.9,211.3,4.8,0.0,60.0
904,사상,2023-08-04 16:00,33.7,207.3,4.8,0.0,57.0
904,사상,2023-08-04 17:00,33.0,206.0,3.6,0.0,61.0
904,사상,2023-08-04 18:00,32.7,222.9,3.7,0.0,62.0
904,사상,2023-08-04 19:00,31.4,212.2,2.6,0.0,67.0
904,사상,2023-08-04 20:00,29.9,224.3,1.9,0.0,77.0
904,사상,2023-08-04 21:00,29.3,219.3,1.8,0.0,79.0
904,사상,2023-08-04 22:00,29.9,120.9,1.1,0.0,72.0
904,사상,2023-08-04 23:00,29.8,173.3,2.1,0.0,71.0
904,사상,2023-08-05 00:00,27.6,37.6,1.5,0.0,86.0
904,사상,2023-08-05 01:00,27.2,331.8,1.0,0.0,88.0
904,사상,2023-08-05 02:00,27.2,22.4,1.7,0.0,87.0
904,사상,2023-08-05 03:00,26.6,21.5,0.5,0.0,89.0
904,사상,2023-08-05 04:00,26.1,91.8,1.8,0.0,92.0
904,사상,2023-08-05 05:00,25.7,35.8,2.1,0.0,93.0
904,사상,2023-08-05 06:00,26.4,39.4,2.1,0.0,90.0
904,사상,2023-08-05 07:00,27.8,328.4,1.4,0.0,85.0
904,사상,2023-08-05 08:00,29.3,322.6,2.5,0.0,77.0
904,사상,2023-08-05 09:00,30.9,326.2,2.3,0.0,68.0
904,사상,2023-08-05 10:00,32.8,323.5,2.3,0.0,59.0
904,사상,2023-08-05 11:00,33.2,300.2,1.3,0.0,62.0
904,사상,2023-08-05 12:00,33.9,132.6,3.1,0.0,63.0
904,사상,2023-08-05 13:00,33.6,104.0,3.2,0.0,63.0
904,사상,2023-08-05 14:00,33.9,139.6,2.7,0.0,61.0
904,사상,2023-08-05 15:00,33.8,137.7,3.0,0.0,59.0
904,사상,2023-08-05 16:00,33.1,137.3,3.3,0.0,59.0
904,사상,2023-08-05 17:00,33.2,139.0,1.8,0.0,62.0
904,사상,2023-08-05 18:00,32.9,123.8,2.5,0.0,59.0
904,사상,2023-08-05 19:00,31.5,166.9,2.2,0.0,65.0
904,사상,2023-08-05 20:00,31.0,143.5,2.9,0.0,65.0
904,사상,2023-08-05 21:00,29.7,189.6,1.2,0.0,74.0
904,사상,2023-08-05 22:00,29.7,144.4,1.0,0.0,71.0
904,사상,2023-08-05 23:00,29.8,116.0,1.6,0.0,71.0
904,사상,2023-08-06 00:00,28.3,0.0,0.3,0.0,78.0
904,사상,2023-08-06 01:00,28.5,46.3,2.6,0.0,76.0
904,사상,2023-08-06 02:00,27.4,322.6,1.4,0.0,81.0
904,사상,2023-08-06 03:00,27.9,38.7,2.4,0.0,78.0
904,사상,2023-08-06 04:00,27.9,40.7,2.0,0.0,78.0
904,사상,2023-08-06 05:00,28.2,37.3,2.4,0.0,78.0
904,사상,2023-08-06 06:00,28.3,34.7,1.8,0.0,79.0
904,사상,2023-08-06 07:00,28.6,33.1,1.8,0.0,78.0
904,사상,2023-08-06 08:00,31.0,35.8,1.8,0.0,69.0
904,사상,2023-08-06 09:00,32.9,99.3,1.6,0.0,64.0
904,사상,2023-08-06 10:00,32.4,91.5,3.2,0.0,62.0
904,사상,2023-08-06 11:00,32.9,70.3,2.1,0.0,60.0
904,사상,2023-08-06 12:00,33.2,86.3,2.8,0.0,57.0
904,사상,2023-08-06 13:00,33.2,63.2,2.7,0.0,58.0
904,사상,2023-08-06 14:00,34.4,71.7,2.4,0.0,53.0
904,사상,2023-08-06 15:00,34.9,51.8,3.3,0.0,51.0
904,사상,2023-08-06 16:00,34.8,106.7,2.8,0.0,51.0
904,사상,2023-08-06 17:00,34.3,54.2,3.3,0.0,54.0
904,사상,2023-08-06 18:00,33.2,30.0,3.0,0.0,56.0
904,사상,2023-08-06 19:00,32.0,52.4,4.5,0.0,59.0
904,사상,2023-08-06 20:00,31.2,53.8,3.6,0.0,63.0
904,사상,2023-08-06 21:00,30.7,64.1,2.9,0.0,65.0
904,사상,2023-08-06 22:00,30.2,39.9,3.6,0.0,66.0
904,사상,2023-08-06 23:00,29.2,32.5,3.4,0.0,73.0
904,사상,2023-08-07 00:00,28.6,56.9,3.4,0.0,76.0
904,사상,2023-08-07 01:00,28.4,37.6,3.7,0.0,78.0
904,사상,2023-08-07 02:00,28.3,37.4,3.7,0.0,78.0
904,사상,2023-08-07 03:00,28.0,0.2,3.1,0.0,80.0
904,사상,2023-08-07 04:00,28.0,67.0,3.6,0.0,81.0
904,사상,2023-08-07 05:00,28.1,46.9,3.3,0.0,81.0
904,사상,2023-08-07 06:00,28.4,36.3,3.5,0.0,80.0
904,사상,2023-08-07 07:00,29.1,27.3,3.2,0.0,77.0
904,사상,2023-08-07 08:00,30.5,33.9,4.5,0.0,70.0
904,사상,2023-08-07 09:00,32.2,42.8,4.0,0.0,65.0
904,사상,2023-08-07 10:00,32.6,53.0,3.1,0.0,62.0
904,사상,2023-08-07 11:00,33.0,25.7,3.7,0.0,61.0
904,사상,2023-08-07 12:00,34.3,50.1,4.2,0.0,59.0
904,사상,2023-08-07 13:00,34.8,45.2,4.8,0.0,58.0
904,사상,2023-08-07 14:00,35.1,62.9,4.4,0.0,55.0
904,사상,2023-08-07 15:00,34.6,44.0,4.1,0.0,57.0
904,사상,2023-08-07 16:00,33.8,50.2,5.2,0.0,59.0
904,사상,2023-08-07 17:00,33.4,67.9,4.3,0.0,60.0
904,사상,2023-08-07 18:00,32.4,52.5,3.8,0.0,63.0
904,사상,2023-08-07 19:00,30.4,61.5,5.0,0.0,68.0
904,사상,2023-08-07 20:00,29.4,50.1,3.2,0.0,73.0
904,사상,2023-08-07 21:00,28.8,34.6,3.8,0.0,75.0
904,사상,2023-08-07 22:00,28.5,34.6,3.6,0.0,76.0
904,사상,2023-08-07 23:00,28.0,317.3,2.7,0.0,79.0
904,사상,2023-08-08 00:00,27.9,48.3,3.5,0.0,78.0
904,사상,2023-08-08 01:00,27.4,41.1,4.2,0.0,79.0
904,사상,2023-08-08 02:00,27.2,39.8,4.7,0.0,79.0
904,사상,2023-08-08 03:00,27.0,39.3,3.2,0.0,80.0
904,사상,2023-08-08 04:00,26.9,30.8,3.2,0.0,80.0
904,사상,2023-08-08 05:00,26.8,43.3,3.8,0.0,81.0
904,사상,2023-08-08 06:00,27.1,32.7,3.3,0.0,81.0
904,사상,2023-08-08 07:00,27.9,35.0,3.2,0.0,79.0
904,사상,2023-08-08 08:00,29.5,39.2,4.3,0.0,72.0
904,사상,2023-08-08 09:00,30.7,38.9,4.0,0.0,68.0
904,사상,2023-08-08 10:00,31.1,11.4,4.8,0.0,67.0
904,사상,2023-08-08 11:00,31.1,39.5,5.2,0.0,66.0
904,사상,2023-08-08 12:00,30.8,44.4,5.2,0.0,66.0
904,사상,2023-08-08 13:00,32.9,42.5,4.9,0.0,60.0
904,사상,2023-08-08 14:00,33.1,47.9,4.3,0.0,59.0
904,사상,2023-08-08 15:00,33.2,42.4,4.7,0.0,59.0
904,사상,2023-08-08 16:00,32.6,49.3,4.5,0.0,61.0
904,사상,2023-08-08 17:00,32.1,45.0,4.7,0.0,62.0
904,사상,2023-08-08 18:00,31.2,42.4,4.5,0.0,65.0
904,사상,2023-08-08 19:00,29.1,42.5,4.8,0.0,72.0
904,사상,2023-08-08 20:00,28.3,38.6,4.8,0.0,74.0
904,사상,2023-08-08 21:00,27.7,38.4,4.6,0.0,75.0
904,사상,2023-08-08 22:00,27.3,43.4,4.8,0.0,76.0
904,사상,2023-08-08 23:00,27.3,46.0,5.3,0.0,76.0
904,사상,2023-08-09 00:00,27.0,44.3,3.6,0.0,78.0
904,사상,2023-08-09 01:00,26.6,50.1,4.3,0.0,79.0
904,사상,2023-08-09 02:00,26.3,48.7,5.2,0.0,80.0
904,사상,2023-08-09 03:00,26.4,40.8,5.9,0.0,79.0
904,사상,2023-08-09 04:00,26.3,42.1,5.0,0.0,80.0
904,사상,2023-08-09 05:00,26.2,40.5,5.9,0.0,79.0
904,사상,2023-08-09 06:00,26.2,37.8,6.0,0.0,79.0
904,사상,2023-08-09 07:00,26.2,45.7,5.8,0.0,80.0
904,사상,2023-08-09 08:00,26.4,53.8,6.1,0.0,79.0
904,사상,2023-08-09 09:00,25.9,38.2,4.7,2.0,88.0
904,사상,2023-08-09 10:00,24.7,44.1,5.3,5.0,94.0
904,사상,2023-08-09 11:00,25.0,39.3,5.5,3.5,94.0
904,사상,2023-08-09 12:00,25.0,49.6,5.0,1.5,93.0
904,사상,2023-08-09 13:00,24.4,40.7,5.5,13.5,96.0
904,사상,2023-08-09 14:00,25.1,44.1,4.1,4.0,95.0
904,사상,2023-08-09 15:00,25.4,40.7,4.2,1.5,93.0
904,사상,2023-08-09 16:00,26.2,54.3,4.7,2.5,91.0
904,사상,2023-08-09 17:00,25.4,47.9,4.8,2.0,93.0
904,사상,2023-08-09 18:00,25.7,52.2,4.6,0.0,90.0
904,사상,2023-08-09 19:00,25.2,52.4,6.7,0.0,90.0
904,사상,2023-08-09 20:00,24.7,62.2,6.6,1.5,93.0
904,사상,2023-08-09 21:00,25.7,54.4,4.7,4.0,93.0
904,사상,2023-08-09 22:00,25.9,54.1,3.0,6.5,95.0
904,사상,2023-08-09 23:00,26.6,46.1,6.7,6.5,88.0
904,사상,2023-08-10 00:00,26.4,47.3,6.0,4.5,88.0
904,사상,2023-08-10 01:00,26.5,47.7,5.5,10.5,89.0
904,사상,2023-08-10 02:00,26.6,53.8,6.4,11.0,88.0
904,사상,2023-08-10 03:00,25.8,72.1,5.2,11.5,90.0
904,사상,2023-08-10 04:00,26.3,59.1,7.9,17.0,89.0
904,사상,2023-08-10 05:00,27.0,68.7,7.8,5.0,87.0
904,사상,2023-08-10 06:00,26.7,72.0,6.2,15.5,90.0
904,사상,2023-08-10 07:00,26.2,60.9,10.3,31.0,93.0
904,사상,2023-08-10 08:00,26.3,84.3,6.8,29.5,93.0
904,사상,2023-08-10 09:00,26.2,109.6,6.0,18.0,93.0
904,사상,2023-08-10 10:00,27.3,164.5,5.9,9.0,95.0
904,사상,2023-08-10 11:00,26.1,164.3,8.4,7.5,92.0
904,사상,2023-08-10 12:00,25.7,190.5,10.5,13.5,93.0
904,사상,2023-08-10 13:00,25.7,212.3,6.4,0.0,87.0
904,사상,2023-08-10 14:00,26.3,211.2,5.1,0.0,79.0
904,사상,2023-08-10 15:00,26.3,199.7,6.1,0.0,81.0
904,사상,2023-08-10 16:00,27.0,199.1,4.0,0.0,75.0
904,사상,2023-08-10 17:00,26.7,202.9,4.8,0.0,79.0
904,사상,2023-08-10 18:00,26.9,214.2,5.8,0.0,75.0
904,사상,2023-08-10 19:00,26.4,206.1,4.6,0.0,76.0
904,사상,2023-08-10 20:00,26.2,208.4,3.5,0.0,78.0
904,사상,2023-08-10 21:00,25.9,207.5,2.8,0.0,79.0
904,사상,2023-08-10 22:00,26.0,202.3,2.8,0.0,79.0
904,사상,2023-08-10 23:00,26.1,201.4,4.0,0.0,78.0
904,사상,2023-08-11 00:00,25.3,198.9,2.2,0.0,80.0
904,사상,2023-08-11 01:00,25.2,0.0,0.0,0.0,80.0
904,사상,2023-08-11 02:00,25.3,200.0,2.8,0.0,80.0
904,사상,2023-08-11 03:00,24.8,204.4,2.3,0.0,83.0
904,사상,2023-08-11 04:00,25.3,200.6,3.3,0.0,80.0
904,사상,2023-08-11 05:00,23.5,0.0,0.1,0.0,89.0
904,사상,2023-08-11 06:00,23.8,0.0,0.0,0.0,87.0
904,사상,2023-08-11 07:00,25.9,200.0,1.5,0.0,79.0
904,사상,2023-08-11 08:00,26.8,214.0,2.2,0.0,77.0
904,사상,2023-08-11 09:00,27.6,219.8,3.1,0.0,74.0
904,사상,2023-08-11 10:00,28.1,216.1,3.4,0.0,72.0
904,사상,2023-08-11 11:00,28.0,217.4,5.2,0.0,79.0
904,사상,2023-08-11 12:00,28.4,197.2,5.6,0.0,77.0
904,사상,2023-08-11 13:00,28.9,216.4,5.3,0.0,76.0
904,사상,2023-08-11 14:00,29.1,204.0,6.6,0.0,75.0
904,사상,2023-08-11 15:00,29.2,217.2,5.6,0.0,77.0
904,사상,2023-08-11 16:00,29.4,206.9,6.1,0.0,73.0
904,사상,2023-08-11 17:00,28.8,205.1,5.3,0.0,77.0
904,사상,2023-08-11 18:00,28.0,208.0,4.4,0.0,81.0
904,사상,2023-08-11 19:00,27.9,207.0,4.3,0.0,82.0
904,사상,2023-08-11 20:00,28.5,193.8,3.2,0.0,73.0
904,사상,2023-08-11 21:00,27.4,205.4,3.8,0.0,81.0
904,사상,2023-08-11 22:00,27.0,188.6,3.2,0.0,86.0
904,사상,2023-08-11 23:00,27.0,197.7,0.9,0.0,84.0
904,사상,2023-08-12 00:00,27.1,179.5,2.3,0.0,82.0
904,사상,2023-08-12 01:00,27.0,201.3,2.8,0.0,89.0
904,사상,2023-08-12 02:00,27.2,194.6,2.8,0.0,85.0
904,사상,2023-08-12 03:00,27.2,189.8,2.6,0.0,84.0
904,사상,2023-08-12 04:00,26.8,199.1,2.3,0.0,88.0
904,사상,2023-08-12 05:00,27.1,195.8,2.7,0.0,84.0
904,사상,2023-08-12 06:00,26.9,206.6,1.9,0.0,84.0
904,사상,2023-08-12 07:00,27.0,209.0,1.0,0.0,83.0
904,사상,2023-08-12 08:00,27.9,189.3,1.6,0.0,78.0
904,사상,2023-08-12 09:00,29.0,174.7,1.9,0.0,76.0
904,사상,2023-08-12 10:00,28.7,207.0,3.0,0.0,74.0
904,사상,2023-08-12 11:00,28.8,219.0,4.9,0.0,65.0
904,사상,2023-08-12 12:00,29.0,216.7,5.1,0.0,65.0
904,사상,2023-08-12 13:00,28.9,219.4,5.9,0.0,72.0
904,사상,2023-08-12 14:00,28.8,220.8,5.5,0.0,71.0
904,사상,2023-08-12 15:00,28.8,216.7,5.5,0.0,70.0
904,사상,2023-08-12 16:00,28.5,217.4,4.1,0.0,72.0
904,사상,2023-08-12 17:00,29.1,213.5,3.0,0.0,67.0
904,사상,2023-08-12 18:00,29.2,190.2,2.7,0.0,65.0
904,사상,2023-08-12 19:00,28.6,177.7,2.2,0.0,67.0
904,사상,2023-08-12 20:00,27.7,0.0,0.2,0.0,74.0
904,사상,2023-08-12 21:00,25.9,0.0,0.4,0.0,84.0
904,사상,2023-08-12 22:00,25.0,0.0,0.3,0.0,88.0
904,사상,2023-08-12 23:00,24.5,0.0,0.0,0.0,90.0
904,사상,2023-08-13 00:00,24.5,48.5,1.5,0.0,86.0
904,사상,2023-08-13 01:00,24.0,32.1,1.4,0.0,82.0
904,사상,2023-08-13 02:00,22.9,326.7,0.6,0.0,85.0
904,사상,2023-08-13 03:00,23.2,18.3,1.4,0.0,86.0
904,사상,2023-08-13 04:00,22.9,11.2,0.9,0.0,84.0
904,사상,2023-08-13 05:00,22.4,350.0,0.7,0.0,89.0
904,사상,2023-08-13 06:00,22.9,38.9,2.0,0.0,87.0
904,사상,2023-08-13 07:00,23.9,354.7,1.5,0.0,85.0
904,사상,2023-08-13 08:00,25.2,41.3,2.9,0.0,79.0
904,사상,2023-08-13 09:00,27.1,336.4,2.4,0.0,76.0
904,사상,2023-08-13 10:00,28.8,332.5,2.0,0.0,68.0
904,사상,2023-08-13 11:00,30.3,268.0,1.6,0.0,64.0
904,사상,2023-08-13 12:00,30.1,216.1,3.1,0.0,67.0
904,사상,2023-08-13 13:00,31.1,206.5,2.9,0.0,64.0
904,사상,2023-08-13 14:00,31.3,227.6,2.7,0.0,65.0
904,사상,2023-08-13 15:00,30.9,168.9,2.3,0.0,63.0
904,사상,2023-08-13 16:00,30.2,140.5,2.7,0.0,66.0
904,사상,2023-08-13 17:00,29.5,131.4,2.7,0.0,69.0
904,사상,2023-08-13 18:00,29.1,145.9,2.3,0.0,70.0
904,사상,2023-08-13 19:00,28.4,139.8,2.1,0.0,72.0
904,사상,2023-08-13 20:00,27.6,119.7,2.1,0.0,75.0
904,사상,2023-08-13 21:00,27.2,104.9,1.6,0.0,74.0
904,사상,2023-08-13 22:00,27.1,40.7,1.9,0.0,76.0
904,사상,2023-08-13 23:00,25.9,24.0,0.6,0.0,84.0
904,사상,2023-08-14 00:00,25.9,68.2,1.0,0.0,79.0
904,사상,2023-08-14 01:00,25.5,308.6,2.2,0.0,83.0
904,사상,2023-08-14 02:00,25.3,36.0,1.6,0.0,83.0
904,사상,2023-08-14 03:00,25.3,33.2,2.3,0.0,82.0
904,사상,2023-08-14 04:00,25.3,39.4,2.5,0.0,81.0
904,사상,2023-08-14 05:00,25.0,38.0,2.3,0.0,83.0
904,사상,2023-08-14 06:00,25.0,29.8,2.5,0.0,83.0
904,사상,2023-08-14 07:00,25.1,342.8,2.3,0.0,84.0
904,사상,2023-08-14 08:00,25.9,9.4,2.1,0.0,81.0
904,사상,2023-08-14 09:00,27.5,349.3,1.8,0.0,78.0
904,사상,2023-08-14 10:00,28.5,295.4,2.3,0.0,75.0
904,사상,2023-08-14 11:00,31.2,1.3,1.9,0.0,70.0
904,사상,2023-08-14 12:00,31.0,15.1,2.7,0.0,61.0
904,사상,2023-08-14 13:00,30.8,316.2,1.7,0.0,64.0
904,사상,2023-08-14 14:00,30.9,176.6,1.3,0.0,66.0
904,사상,2023-08-14 15:00,31.1,6.1,2.9,0.0,63.0
904,사상,2023-08-14 16:00,32.1,40.1,2.8,0.0,59.0
904,사상,2023-08-14 17:00,30.3,70.4,2.2,0.0,67.0
904,사상,2023-08-14 18:00,29.9,69.5,3.1,0.0,67.0
904,사상,2023-08-14 19:00,28.9,62.4,3.5,0.0,69.0
904,사상,2023-08-14 20:00,28.4,64.8,3.4,0.0,69.0
904,사상,2023-08-14 21:00,27.0,42.4,2.6,0.0,77.0
904,사상,2023-08-14 22:00,26.1,20.8,2.8,0.0,81.0
904,사상,2023-08-14 23:00,26.0,40.4,2.9,0.0,80.0
904,사상,2023-08-15 00:00,26.1,49.5,3.2,0.0,79.0
904,사상,2023-08-15 01:00,25.9,42.4,3.0,0.0,79.0
904,사상,2023-08-15 02:00,25.2,1.5,2.0,0.0,82.0
904,사상,2023-08-15 03:00,25.2,34.9,2.0,0.0,82.0
904,사상,2023-08-15 04:00,24.5,37.9,2.0,0.0,86.0
904,사상,2023-08-15 05:00,25.1,27.9,2.1,0.0,82.0
904,사상,2023-08-15 06:00,25.3,30.1,2.0,0.0,80.0
904,사상,2023-08-15 07:00,26.1,6.9,3.5,0.0,74.0
904,사상,2023-08-15 08:00,27.0,44.8,5.9,0.0,69.0
904,사상,2023-08-15 09:00,27.9,52.5,5.3,0.0,66.0
904,사상,2023-08-15 10:00,28.9,44.8,5.2,0.0,63.0
904,사상,2023-08-15 11:00,30.1,41.1,4.4,0.0,59.0
904,사상,2023-08-15 12:00,30.9,48.6,2.8,0.0,58.0
904,사상,2023-08-15 13:00,31.4,357.5,2.7,0.0,54.0
904,사상,2023-08-15 14:00,32.8,32.2,2.5,0.0,54.0
904,사상,2023-08-15 15:00,30.4,204.8,4.2,0.0,67.0
904,사상,2023-08-15 16:00,30.7,210.9,4.2,0.0,65.0
904,사상,2023-08-15 17:00,29.9,209.4,4.2,0.0,68.0
904,사상,2023-08-15 18:00,29.1,209.1,3.1,0.0,71.0
904,사상,2023-08-15 19:00,27.4,203.3,3.6,0.0,79.0
904,사상,2023-08-15 20:00,27.2,206.8,2.2,0.0,81.0
904,사상,2023-08-15 21:00,27.0,217.7,2.5,0.0,83.0
904,사상,2023-08-15 22:00,26.6,208.6,2.1,0.0,83.0
904,사상,2023-08-15 23:00,26.4,211.8,1.5,0.0,87.0
904,사상,2023-08-16 00:00,26.2,25.5,1.4,0.0,74.0
904,사상,2023-08-16 01:00,24.7,0.0,0.0,0.0,86.0
904,사상,2023-08-16 02:00,24.9,16.3,1.1,0.0,84.0
904,사상,2023-08-16 03:00,25.1,1.2,1.3,0.0,83.0
904,사상,2023-08-16 04:00,25.5,23.4,1.4,0.0,82.0
904,사상,2023-08-16 05:00,25.3,0.0,0.1,0.0,83.0
904,사상,2023-08-16 06:00,25.1,333.7,0.5,0.0,83.0
904,사상,2023-08-16 07:00,25.6,309.6,0.7,0.0,84.0
904,사상,2023-08-16 08:00,25.9,329.8,1.3,0.0,84.0
904,사상,2023-08-16 09:00,26.7,250.0,0.7,0.0,79.0
904,사상,2023-08-16 10:00,26.9,209.2,2.6,0.0,79.0
904,사상,2023-08-16 11:00,27.3,205.6,3.7,0.0,77.0
904,사상,2023-08-16 12:00,28.5,180.0,2.4,0.0,75.0
904,사상,2023-08-16 13:00,27.8,205.9,3.1,0.0,76.0
904,사상,2023-08-16 14:00,28.1,215.5,3.7,0.0,78.0
904,사상,2023-08-16 15:00,27.6,178.4,3.3,0.0,77.0
904,사상,2023-08-16 16:00,28.2,147.2,2.4,0.0,73.0
904,사상,2023-08-16 17:00,27.4,174.5,3.1,0.0,78.0
904,사상,2023-08-16 18:00,27.1,174.7,2.6,0.0,79.0
904,사상,2023-08-16 19:00,27.0,177.9,1.3,0.0,80.0
904,사상,2023-08-16 20:00,26.5,132.9,0.6,0.0,82.0
904,사상,2023-08-16 21:00,26.6,139.1,1.2,0.0,81.0
904,사상,2023-08-16 22:00,26.6,105.2,0.7,0.0,81.0
904,사상,2023-08-16 23:00,26.1,329.3,0.7,0.0,84.0
904,사상,2023-08-17 00:00,26.0,89.4,1.1,0.0,83.0
904,사상,2023-08-17 01:00,25.8,124.7,1.0,0.0,83.0
904,사상,2023-08-17 02:00,25.5,308.8,1.0,0.0,84.0
904,사상,2023-08-17 03:00,25.4,0.0,0.0,0.0,86.0
904,사상,2023-08-17 04:00,25.1,0.0,0.3,0.0,87.0
904,사상,2023-08-17 05:00,24.2,7.9,1.7,0.0,91.0
904,사상,2023-08-17 06:00,24.7,48.2,2.7,0.0,88.0
904,사상,2023-08-17 07:00,25.9,53.0,2.5,0.0,82.0
904,사상,2023-08-17 08:00,27.1,148.5,0.7,0.0,78.0
904,사상,2023-08-17 09:00,27.3,121.0,2.3,0.0,75.0
904,사상,2023-08-17 10:00,27.8,52.5,2.7,0.0,75.0
904,사상,2023-08-17 11:00,26.9,92.0,1.1,0.0,76.0
904,사상,2023-08-17 12:00,27.5,68.5,1.9,0.0,74.0
904,사상,2023-08-17 13:00,27.7,20.9,2.0,0.0,74.0
904,사상,2023-08-17 14:00,27.9,88.5,2.3,0.0,74.0
904,사상,2023-08-17 15:00,27.5,313.6,2.7,0.0,76.0
904,사상,2023-08-17 16:00,29.1,47.3,2.9,0.0,69.0
904,사상,2023-08-17 17:00,29.5,49.8,2.5,0.0,69.0
904,사상,2023-08-17 18:00,28.3,319.7,2.5,0.0,72.0
904,사상,2023-08-17 19:00,28.1,69.9,1.4,0.0,71.0
904,사상,2023-08-17 20:00,26.9,111.7,3.2,0.0,77.0
904,사상,2023-08-17 21:00,26.8,75.9,1.7,0.0,77.0
904,사상,2023-08-17 22:00,26.7,40.6,1.9,0.0,76.0
904,사상,2023-08-17 23:00,26.2,19.9,1.7,0.0,79.0
904,사상,2023-08-18 00:00,26.2,41.3,2.6,0.0,80.0
904,사상,2023-08-18 01:00,25.7,15.8,1.5,0.0,83.0
904,사상,2023-08-18 02:00,25.4,269.9,2.3,0.0,85.0
904,사상,2023-08-18 03:00,25.5,39.9,1.7,0.0,85.0
904,사상,2023-08-18 04:00,25.7,51.7,2.6,0.0,83.0
904,사상,2023-08-18 05:00,25.8,36.7,2.4,0.0,82.0
904,사상,2023-08-18 06:00,25.0,349.4,2.0,0.0,89.0
904,사상,2023-08-18 07:00,24.4,327.4,1.1,0.5,95.0
904,사상,2023-08-18 08:00,24.6,325.4,1.9,0.0,95.0
904,사상,2023-08-18 09:00,25.4,17.8,2.7,1.5,93.0
904,사상,2023-08-18 10:00,26.5,37.4,3.6,0.0,86.0
904,사상,2023-08-18 11:00,27.6,35.1,3.3,0.0,82.0
904,사상,2023-08-18 12:00,28.5,37.9,3.1,0.0,76.0
904,사상,2023-08-18 13:00,28.1,358.2,2.8,0.0,82.0
904,사상,2023-08-18 14:00,28.7,52.5,1.9,0.0,76.0
904,사상,2023-08-18 15:00,29.0,357.4,2.3,0.0,77.0
904,사상,2023-08-18 16:00,30.3,38.4,3.0,0.0,71.0
904,사상,2023-08-18 17:00,30.7,27.1,2.7,0.0,71.0
904,사상,2023-08-18 18:00,29.3,89.5,1.9,0.0,74.0
904,사상,2023-08-18 19:00,28.4,94.1,1.2,0.0,77.0
904,사상,2023-08-18 20:00,27.8,0.0,0.4,0.0,81.0
904,사상,2023-08-18 21:00,27.2,280.8,1.0,0.0,84.0
904,사상,2023-08-18 22:00,26.9,324.6,0.5,0.0,86.0
904,사상,2023-08-18 23:00,26.6,319.9,1.4,0.0,88.0
904,사상,2023-08-19 00:00,26.6,15.0,1.5,0.0,88.0
904,사상,2023-08-19 01:00,26.2,0.0,0.4,0.0,89.0
904,사상,2023-08-19 02:00,26.3,309.6,0.9,0.0,90.0
904,사상,2023-08-19 03:00,25.4,19.1,1.6,4.5,96.0
904,사상,2023-08-19 04:00,25.4,48.0,1.0,5.0,97.0
904,사상,2023-08-19 05:00,25.5,37.4,1.4,0.0,97.0
904,사상,2023-08-19 06:00,25.5,0.0,0.4,0.0,97.0
904,사상,2023-08-19 07:00,25.7,23.6,0.7,0.0,97.0
904,사상,2023-08-19 08:00,26.3,0.1,1.3,0.0,96.0
904,사상,2023-08-19 09:00,27.4,338.6,1.6,0.0,91.0
904,사상,2023-08-19 10:00,30.1,176.9,0.9,0.0,77.0
904,사상,2023-08-19 11:00,29.0,132.0,2.0,0.0,82.0
904,사상,2023-08-19 12:00,27.4,203.3,1.5,1.5,93.0
904,사상,2023-08-19 13:00,27.3,0.0,0.0,1.0,91.0
904,사상,2023-08-19 14:00,27.8,118.3,1.3,0.0,87.0
904,사상,2023-08-19 15:00,28.6,0.0,0.4,0.0,85.0
904,사상,2023-08-19 16:00,27.9,179.9,1.3,0.0,88.0
904,사상,2023-08-19 17:00,27.1,151.9,1.7,0.5,91.0
904,사상,2023-08-19 18:00,26.9,142.0,2.2,9.5,94.0
904,사상,2023-08-19 19:00,26.8,187.2,3.4,6.5,95.0
904,사상,2023-08-19 20:00,26.5,190.6,5.4,0.5,96.0
904,사상,2023-08-19 21:00,26.4,194.2,4.1,0.0,97.0
904,사상,2023-08-19 22:00,26.4,195.5,1.8,0.5,97.0
904,사상,2023-08-19 23:00,26.5,199.2,1.2,0.5,97.0
904,사상,2023-08-20 00:00,26.5,0.0,0.4,0.5,97.0
904,사상,2023-08-20 01:00,26.8,190.2,2.1,1.0,96.0
904,사상,2023-08-20 02:00,26.7,170.2,1.1,0.0,96.0
904,사상,2023-08-20 03:00,26.7,170.8,1.2,0.0,94.0
904,사상,2023-08-20 04:00,26.7,168.5,1.3,0.0,95.0
904,사상,2023-08-20 05:00,26.7,184.0,1.7,0.0,95.0
904,사상,2023-08-20 06:00,26.4,0.0,0.0,0.0,96.0
904,사상,2023-08-20 07:00,27.7,168.5,0.8,0.0,91.0
904,사상,2023-08-20 08:00,28.3,0.0,0.2,0.0,86.0
904,사상,2023-08-20 09:00,29.5,222.0,1.3,0.0,81.0
904,사상,2023-08-20 10:00,30.6,234.3,1.1,0.0,78.0
904,사상,2023-08-20 11:00,31.3,233.4,1.8,0.0,73.0
904,사상,2023-08-20 12:00,31.3,214.5,4.0,0.0,74.0
904,사상,2023-08-20 13:00,31.1,213.2,4.9,0.0,78.0
